カード1,カード2,カード3,カード1属性,カード2属性,カード3属性
33,74,70,"ハート,1,緑,中白","ハート,3,赤,中無","ハート,2,紫,中同色"
33,75,72,"ハート,1,緑,中白","丸,2,赤,中無","三角,3,紫,中同色"
33,76,68,"ハート,1,緑,中白","丸,3,赤,中無","三角,2,紫,中同色"
33,77,67,"ハート,1,緑,中白","三角,2,赤,中無","丸,3,紫,中同色"
33,78,69,"ハート,1,緑,中白","ハート,1,赤,中無","ハート,1,紫,中同色"
33,79,65,"ハート,1,緑,中白","ハート,2,赤,中無","ハート,3,紫,中同色"
33,80,64,"ハート,1,緑,中白","丸,1,赤,中無","三角,1,紫,中同色"
33,81,66,"ハート,1,緑,中白","三角,3,赤,中無","丸,2,紫,中同色"
34,35,36,"ハート,2,緑,中白","丸,1,緑,中白","三角,3,緑,中白"
34,36,35,"ハート,2,緑,中白","三角,3,緑,中白","丸,1,緑,中白"
34,37,22,"ハート,2,緑,中白","三角,1,緑,中同色","丸,3,緑,中無"
34,38,24,"ハート,2,緑,中白","ハート,3,緑,中同色","ハート,1,緑,中無"
34,39,23,"ハート,2,緑,中白","丸,2,緑,中同色","三角,2,緑,中無"
34,40,19,"ハート,2,緑,中白","丸,3,緑,中同色","三角,1,緑,中無"
34,41,21,"ハート,2,緑,中白","三角,2,緑,中同色","丸,2,緑,中無"
34,42,20,"ハート,2,緑,中白","ハート,1,緑,中同色","ハート,3,緑,中無"
34,43,25,"ハート,2,緑,中白","ハート,2,緑,中同色","ハート,2,緑,中無"
34,44,27,"ハート,2,緑,中白","丸,1,緑,中同色","三角,3,緑,中無"
34,45,26,"ハート,2,緑,中白","三角,3,緑,中同色","丸,1,緑,中無"
34,46,13,"ハート,2,緑,中白","三角,1,紫,中無","丸,3,赤,中同色"
34,47,15,"ハート,2,緑,中白","ハート,3,紫,中無","ハート,1,赤,中同色"
34,48,14,"ハート,2,緑,中白","丸,2,紫,中無","三角,2,赤,中同色"
34,49,10,"ハート,2,緑,中白","丸,3,紫,中無","三角,1,赤,中同色"
34,50,12,"ハート,2,緑,中白","三角,2,紫,中無","丸,2,赤,中同色"
34,51,11,"ハート,2,緑,中白","ハート,1,紫,中無","ハート,3,赤,中同色"
34,52,16,"ハート,2,緑,中白","ハート,2,紫,中無","ハート,2,赤,中同色"
34,53,18,"ハート,2,緑,中白","丸,1,紫,中無","三角,3,赤,中同色"
34,54,17,"ハート,2,緑,中白","三角,3,紫,中無","丸,1,赤,中同色"
34,55,4,"ハート,2,緑,中白","三角,1,紫,中白","丸,3,赤,中白"
34,56,6,"ハート,2,緑,中白","ハート,3,紫,中白","ハート,1,赤,中白"
34,57,5,"ハート,2,緑,中白","丸,2,紫,中白","三角,2,赤,中白"
34,58,1,"ハート,2,緑,中白","丸,3,紫,中白","三角,1,赤,中白"
34,59,3,"ハート,2,緑,中白","三角,2,紫,中白","丸,2,赤,中白"
34,60,2,"ハート,2,緑,中白","ハート,1,紫,中白","ハート,3,赤,中白"
34,61,7,"ハート,2,緑,中白","ハート,2,紫,中白","ハート,2,赤,中白"
34,62,9,"ハート,2,緑,中白","丸,1,紫,中白","三角,3,赤,中白"
34,63,8,"ハート,2,緑,中白","三角,3,紫,中白","丸,1,赤,中白"
34,64,76,"ハート,2,緑,中白","三角,1,紫,中同色","丸,3,赤,中無"
34,65,78,"ハート,2,緑,中白","ハート,3,紫,中同色","ハート,1,赤,中無"
34,66,77,"ハート,2,緑,中白","丸,2,紫,中同色","三角,2,赤,中無"
34,67,73,"ハート,2,緑,中白","丸,3,紫,中同色","三角,1,赤,中無"
34,68,75,"ハート,2,緑,中白","三角,2,紫,中同色","丸,2,赤,中無"
34,69,74,"ハート,2,緑,中白","ハート,1,紫,中同色","ハート,3,赤,中無"
34,70,79,"ハート,2,緑,中白","ハート,2,紫,中同色","ハート,2,赤,中無"
34,71,81,"ハート,2,緑,中白","丸,1,紫,中同色","三角,3,赤,中無"
34,72,80,"ハート,2,緑,中白","三角,3,紫,中同色","丸,1,赤,中無"
34,73,67,"ハート,2,緑,中白","三角,1,赤,中無","丸,3,紫,中同色"
34,74,69,"ハート,2,緑,中白","ハート,3,赤,中無","ハート,1,紫,中同色"
34,75,68,"ハート,2,緑,中白","丸,2,赤,中無","三角,2,紫,中同色"
34,76,64,"ハート,2,緑,中白","丸,3,赤,中無","三角,1,紫,中同色"
34,77,66,"ハート,2,緑,中白","三角,2,赤,中無","丸,2,紫,中同色"
34,78,65,"ハート,2,緑,中白","ハート,1,赤,中無","ハート,3,紫,中同色"
34,79,70,"ハート,2,緑,中白","ハート,2,赤,中無","ハート,2,紫,中同色"
34,80,72,"ハート,2,緑,中白","丸,1,赤,中無","三角,3,紫,中同色"
34,81,71,"ハート,2,緑,中白","三角,3,赤,中無","丸,1,紫,中同色"
35,36,34,"丸,1,緑,中白","三角,3,緑,中白","ハート,2,緑,中白"
35,37,24,"丸,1,緑,中白","三角,1,緑,中同色","ハート,1,緑,中無"
35,38,23,"丸,1,緑,中白","ハート,3,緑,中同色","三角,2,緑,中無"
35,39,22,"丸,1,緑,中白","丸,2,緑,中同色","丸,3,緑,中無"
35,40,21,"丸,1,緑,中白","丸,3,緑,中同色","丸,2,緑,中無"
35,41,20,"丸,1,緑,中白","三角,2,緑,中同色","ハート,3,緑,中無"
35,42,19,"丸,1,緑,中白","ハート,1,緑,中同色","三角,1,緑,中無"
35,43,27,"丸,1,緑,中白","ハート,2,緑,中同色","三角,3,緑,中無"
35,44,26,"丸,1,緑,中白","丸,1,緑,中同色","丸,1,緑,中無"
35,45,25,"丸,1,緑,中白","三角,3,緑,中同色","ハート,2,緑,中無"
35,46,15,"丸,1,緑,中白","三角,1,紫,中無","ハート,1,赤,中同色"
35,47,14,"丸,1,緑,中白","ハート,3,紫,中無","三角,2,赤,中同色"
35,48,13,"丸,1,緑,中白","丸,2,紫,中無","丸,3,赤,中同色"
35,49,12,"丸,1,緑,中白","丸,3,紫,中無","丸,2,赤,中同色"
35,50,11,"丸,1,緑,中白","三角,2,紫,中無","ハート,3,赤,中同色"
35,51,10,"丸,1,緑,中白","ハート,1,紫,中無","三角,1,赤,中同色"
35,52,18,"丸,1,緑,中白","ハート,2,紫,中無","三角,3,赤,中同色"
35,53,17,"丸,1,緑,中白","丸,1,紫,中無","丸,1,赤,中同色"
35,54,16,"丸,1,緑,中白","三角,3,紫,中無","ハート,2,赤,中同色"
35,55,6,"丸,1,緑,中白","三角,1,紫,中白","ハート,1,赤,中白"
35,56,5,"丸,1,緑,中白","ハート,3,紫,中白","三角,2,赤,中白"
35,57,4,"丸,1,緑,中白","丸,2,紫,中白","丸,3,赤,中白"
35,58,3,"丸,1,緑,中白","丸,3,紫,中白","丸,2,赤,中白"
35,59,2,"丸,1,緑,中白","三角,2,紫,中白","ハート,3,赤,中白"
35,60,1,"丸,1,緑,中白","ハート,1,紫,中白","三角,1,赤,中白"
35,61,9,"丸,1,緑,中白","ハート,2,紫,中白","三角,3,赤,中白"
35,62,8,"丸,1,緑,中白","丸,1,紫,中白","丸,1,赤,中白"
35,63,7,"丸,1,緑,中白","三角,3,紫,中白","ハート,2,赤,中白"
35,64,78,"丸,1,緑,中白","三角,1,紫,中同色","ハート,1,赤,中無"
35,65,77,"丸,1,緑,中白","ハート,3,紫,中同色","三角,2,赤,中無"
35,66,76,"丸,1,緑,中白","丸,2,紫,中同色","丸,3,赤,中無"
35,67,75,"丸,1,緑,中白","丸,3,紫,中同色","丸,2,赤,中無"
35,68,74,"丸,1,緑,中白","三角,2,紫,中同色","ハート,3,赤,中無"
35,69,73,"丸,1,緑,中白","ハート,1,紫,中同色","三角,1,赤,中無"
35,70,81,"丸,1,緑,中白","ハート,2,紫,中同色","三角,3,赤,中無"
35,71,80,"丸,1,緑,中白","丸,1,紫,中同色","丸,1,赤,中無"
35,72,79,"丸,1,緑,中白","三角,3,紫,中同色","ハート,2,赤,中無"
35,73,69,"丸,1,緑,中白","三角,1,赤,中無","ハート,1,紫,中同色"
35,74,68,"丸,1,緑,中白","ハート,3,赤,中無","三角,2,紫,中同色"
35,75,67,"丸,1,緑,中白","丸,2,赤,中無","丸,3,紫,中同色"
35,76,66,"丸,1,緑,中白","丸,3,赤,中無","丸,2,紫,中同色"
35,77,65,"丸,1,緑,中白","三角,2,赤,中無","ハート,3,紫,中同色"
35,78,64,"丸,1,緑,中白","ハート,1,赤,中無","三角,1,紫,中同色"
35,79,72,"丸,1,緑,中白","ハート,2,赤,中無","三角,3,紫,中同色"
35,80,71,"丸,1,緑,中白","丸,1,赤,中無","丸,1,紫,中同色"
35,81,70,"丸,1,緑,中白","三角,3,赤,中無","ハート,2,紫,中同色"
36,37,23,"三角,3,緑,中白","三角,1,緑,中同色","三角,2,緑,中無"
36,38,22,"三角,3,緑,中白","ハート,3,緑,中同色","丸,3,緑,中無"
36,39,24,"三角,3,緑,中白","丸,2,緑,中同色","ハート,1,緑,中無"
36,40,20,"三角,3,緑,中白","丸,3,緑,中同色","ハート,3,緑,中無"
36,41,19,"三角,3,緑,中白","三角,2,緑,中同色","三角,1,緑,中無"
36,42,21,"三角,3,緑,中白","ハート,1,緑,中同色","丸,2,緑,中無"
36,43,26,"三角,3,緑,中白","ハート,2,緑,中同色","丸,1,緑,中無"
36,44,25,"三角,3,緑,中白","丸,1,緑,中同色","ハート,2,緑,中無"
36,45,27,"三角,3,緑,中白","三角,3,緑,中同色","三角,3,緑,中無"
36,46,14,"三角,3,緑,中白","三角,1,紫,中無","三角,2,赤,中同色"
36,47,13,"三角,3,緑,中白","ハート,3,紫,中無","丸,3,赤,中同色"
36,48,15,"三角,3,緑,中白","丸,2,紫,中無","ハート,1,赤,中同色"
36,49,11,"三角,3,緑,中白","丸,3,紫,中無","ハート,3,赤,中同色"
36,50,10,"三角,3,緑,中白","三角,2,紫,中無","三角,1,赤,中同色"
36,51,12,"三角,3,緑,中白","ハート,1,紫,中無","丸,2,赤,中同色"
36,52,17,"三角,3,緑,中白","ハート,2,紫,中無","丸,1,赤,中同色"
36,53,16,"三角,3,緑,中白","丸,1,紫,中無","ハート,2,赤,中同色"
36,54,18,"三角,3,緑,中白","三角,3,紫,中無","三角,3,赤,中同色"
36,55,5,"三角,3,緑,中白","三角,1,紫,中白","三角,2,赤,中白"
36,56,4,"三角,3,緑,中白","ハート,3,紫,中白","丸,3,赤,中白"
36,57,6,"三角,3,緑,中白","丸,2,紫,中白","ハート,1,赤,中白"
36,58,2,"三角,3,緑,中白","丸,3,紫,中白","ハート,3,赤,中白"
36,59,1,"三角,3,緑,中白","三角,2,紫,中白","三角,1,赤,中白"
36,60,3,"三角,3,緑,中白","ハート,1,紫,中白","丸,2,赤,中白"
36,61,8,"三角,3,緑,中白","ハート,2,紫,中白","丸,1,赤,中白"
36,62,7,"三角,3,緑,中白","丸,1,紫,中白","ハート,2,赤,中白"
36,63,9,"三角,3,緑,中白","三角,3,紫,中白","三角,3,赤,中白"
36,64,77,"三角,3,緑,中白","三角,1,紫,中同色","三角,2,赤,中無"
36,65,76,"三角,3,緑,中白","ハート,3,紫,中同色","丸,3,赤,中無"
36,66,78,"三角,3,緑,中白","丸,2,紫,中同色","ハート,1,赤,中無"
36,67,74,"三角,3,緑,中白","丸,3,紫,中同色","ハート,3,赤,中無"
36,68,73,"三角,3,緑,中白","三角,2,紫,中同色","三角,1,赤,中無"
36,69,75,"三角,3,緑,中白","ハート,1,紫,中同色","丸,2,赤,中無"
36,70,80,"三角,3,緑,中白","ハート,2,紫,中同色","丸,1,赤,中無"
36,71,79,"三角,3,緑,中白","丸,1,紫,中同色","ハート,2,赤,中無"
36,72,81,"三角,3,緑,中白","三角,3,紫,中同色","三角,3,赤,中無"
36,73,68,"三角,3,緑,中白","三角,1,赤,中無","三角,2,紫,中同色"
36,74,67,"三角,3,緑,中白","ハート,3,赤,中無","丸,3,紫,中同色"
36,75,69,"三角,3,緑,中白","丸,2,赤,中無","ハート,1,紫,中同色"
36,76,65,"三角,3,緑,中白","丸,3,赤,中無","ハート,3,紫,中同色"
36,77,64,"三角,3,緑,中白","三角,2,赤,中無","三角,1,紫,中同色"
36,78,66,"三角,3,緑,中白","ハート,1,赤,中無","丸,2,紫,中同色"
36,79,71,"三角,3,緑,中白","ハート,2,赤,中無","丸,1,紫,中同色"
36,80,70,"三角,3,緑,中白","丸,1,赤,中無","ハート,2,紫,中同色"
36,81,72,"三角,3,緑,中白","三角,3,赤,中無","三角,3,紫,中同色"
37,38,39,"三角,1,緑,中同色","ハート,3,緑,中同色","丸,2,緑,中同色"
37,39,38,"三角,1,緑,中同色","丸,2,緑,中同色","ハート,3,緑,中同色"
37,40,43,"三角,1,緑,中同色","丸,3,緑,中同色","ハート,2,緑,中同色"
37,41,45,"三角,1,緑,中同色","三角,2,緑,中同色","三角,3,緑,中同色"
37,42,44,"三角,1,緑,中同色","ハート,1,緑,中同色","丸,1,緑,中同色"
37,43,40,"三角,1,緑,中同色","ハート,2,緑,中同色","丸,3,緑,中同色"
37,44,42,"三角,1,緑,中同色","丸,1,緑,中同色","ハート,1,緑,中同色"
37,45,41,"三角,1,緑,中同色","三角,3,緑,中同色","三角,2,緑,中同色"
37,46,1,"三角,1,緑,中同色","三角,1,紫,中無","三角,1,赤,中白"
37,47,3,"三角,1,緑,中同色","ハート,3,紫,中無","丸,2,赤,中白"
37,48,2,"三角,1,緑,中同色","丸,2,紫,中無","ハート,3,赤,中白"
37,49,7,"三角,1,緑,中同色","丸,3,紫,中無","ハート,2,赤,中白"
37,50,9,"三角,1,緑,中同色","三角,2,紫,中無","三角,3,赤,中白"
37,51,8,"三角,1,緑,中同色","ハート,1,紫,中無","丸,1,赤,中白"
37,52,4,"三角,1,緑,中同色","ハート,2,紫,中無","丸,3,赤,中白"
37,53,6,"三角,1,緑,中同色","丸,1,紫,中無","ハート,1,赤,中白"
37,54,5,"三角,1,緑,中同色","三角,3,紫,中無","三角,2,赤,中白"
37,55,73,"三角,1,緑,中同色","三角,1,紫,中白","三角,1,赤,中無"
37,56,75,"三角,1,緑,中同色","ハート,3,紫,中白","丸,2,赤,中無"
37,57,74,"三角,1,緑,中同色","丸,2,紫,中白","ハート,3,赤,中無"
37,58,79,"三角,1,緑,中同色","丸,3,紫,中白","ハート,2,赤,中無"
37,59,81,"三角,1,緑,中同色","三角,2,紫,中白","三角,3,赤,中無"
37,60,80,"三角,1,緑,中同色","ハート,1,紫,中白","丸,1,赤,中無"
37,61,76,"三角,1,緑,中同色","ハート,2,紫,中白","丸,3,赤,中無"
37,62,78,"三角,1,緑,中同色","丸,1,紫,中白","ハート,1,赤,中無"
37,63,77,"三角,1,緑,中同色","三角,3,紫,中白","三角,2,赤,中無"
37,64,10,"三角,1,緑,中同色","三角,1,紫,中同色","三角,1,赤,中同色"
37,65,12,"三角,1,緑,中同色","ハート,3,紫,中同色","丸,2,赤,中同色"
37,66,11,"三角,1,緑,中同色","丸,2,紫,中同色","ハート,3,赤,中同色"
37,67,16,"三角,1,緑,中同色","丸,3,紫,中同色","ハート,2,赤,中同色"
37,68,18,"三角,1,緑,中同色","三角,2,紫,中同色","三角,3,赤,中同色"
37,69,17,"三角,1,緑,中同色","ハート,1,紫,中同色","丸,1,赤,中同色"
37,70,13,"三角,1,緑,中同色","ハート,2,紫,中同色","丸,3,赤,中同色"
37,71,15,"三角,1,緑,中同色","丸,1,紫,中同色","ハート,1,赤,中同色"
37,72,14,"三角,1,緑,中同色","三角,3,紫,中同色","三角,2,赤,中同色"
37,73,55,"三角,1,緑,中同色","三角,1,赤,中無","三角,1,紫,中白"
37,74,57,"三角,1,緑,中同色","ハート,3,赤,中無","丸,2,紫,中白"
37,75,56,"三角,1,緑,中同色","丸,2,赤,中無","ハート,3,紫,中白"
37,76,61,"三角,1,緑,中同色","丸,3,赤,中無","ハート,2,紫,中白"
37,77,63,"三角,1,緑,中同色","三角,2,赤,中無","三角,3,紫,中白"
37,78,62,"三角,1,緑,中同色","ハート,1,赤,中無","丸,1,紫,中白"
37,79,58,"三角,1,緑,中同色","ハート,2,赤,中無","丸,3,紫,中白"
37,80,60,"三角,1,緑,中同色","丸,1,赤,中無","ハート,1,紫,中白"
37,81,59,"三角,1,緑,中同色","三角,3,赤,中無","三角,2,紫,中白"
38,39,37,"ハート,3,緑,中同色","丸,2,緑,中同色","三角,1,緑,中同色"
38,40,45,"ハート,3,緑,中同色","丸,3,緑,中同色","三角,3,緑,中同色"
38,41,44,"ハート,3,緑,中同色","三角,2,緑,中同色","丸,1,緑,中同色"
38,42,43,"ハート,3,緑,中同色","ハート,1,緑,中同色","ハート,2,緑,中同色"
38,43,42,"ハート,3,緑,中同色","ハート,2,緑,中同色","ハート,1,緑,中同色"
38,44,41,"ハート,3,緑,中同色","丸,1,緑,中同色","三角,2,緑,中同色"
38,45,40,"ハート,3,緑,中同色","三角,3,緑,中同色","丸,3,緑,中同色"
38,46,3,"ハート,3,緑,中同色","三角,1,紫,中無","丸,2,赤,中白"
38,47,2,"ハート,3,緑,中同色","ハート,3,紫,中無","ハート,3,赤,中白"
38,48,1,"ハート,3,緑,中同色","丸,2,紫,中無","三角,1,赤,中白"
38,49,9,"ハート,3,緑,中同色","丸,3,紫,中無","三角,3,赤,中白"
38,50,8,"ハート,3,緑,中同色","三角,2,紫,中無","丸,1,赤,中白"
38,51,7,"ハート,3,緑,中同色","ハート,1,紫,中無","ハート,2,赤,中白"
38,52,6,"ハート,3,緑,中同色","ハート,2,紫,中無","ハート,1,赤,中白"
38,53,5,"ハート,3,緑,中同色","丸,1,紫,中無","三角,2,赤,中白"
38,54,4,"ハート,3,緑,中同色","三角,3,紫,中無","丸,3,赤,中白"
38,55,75,"ハート,3,緑,中同色","三角,1,紫,中白","丸,2,赤,中無"
38,56,74,"ハート,3,緑,中同色","ハート,3,紫,中白","ハート,3,赤,中無"
38,57,73,"ハート,3,緑,中同色","丸,2,紫,中白","三角,1,赤,中無"
38,58,81,"ハート,3,緑,中同色","丸,3,紫,中白","三角,3,赤,中無"
38,59,80,"ハート,3,緑,中同色","三角,2,紫,中白","丸,1,赤,中無"
38,60,79,"ハート,3,緑,中同色","ハート,1,紫,中白","ハート,2,赤,中無"
38,61,78,"ハート,3,緑,中同色","ハート,2,紫,中白","ハート,1,赤,中無"
38,62,77,"ハート,3,緑,中同色","丸,1,紫,中白","三角,2,赤,中無"
38,63,76,"ハート,3,緑,中同色","三角,3,紫,中白","丸,3,赤,中無"
38,64,12,"ハート,3,緑,中同色","三角,1,紫,中同色","丸,2,赤,中同色"
38,65,11,"ハート,3,緑,中同色","ハート,3,紫,中同色","ハート,3,赤,中同色"
38,66,10,"ハート,3,緑,中同色","丸,2,紫,中同色","三角,1,赤,中同色"
38,67,18,"ハート,3,緑,中同色","丸,3,紫,中同色","三角,3,赤,中同色"
38,68,17,"ハート,3,緑,中同色","三角,2,紫,中同色","丸,1,赤,中同色"
38,69,16,"ハート,3,緑,中同色","ハート,1,紫,中同色","ハート,2,赤,中同色"
38,70,15,"ハート,3,緑,中同色","ハート,2,紫,中同色","ハート,1,赤,中同色"
38,71,14,"ハート,3,緑,中同色","丸,1,紫,中同色","三角,2,赤,中同色"
38,72,13,"ハート,3,緑,中同色","三角,3,紫,中同色","丸,3,赤,中同色"
38,73,57,"ハート,3,緑,中同色","三角,1,赤,中無","丸,2,紫,中白"
38,74,56,"ハート,3,緑,中同色","ハート,3,赤,中無","ハート,3,紫,中白"
38,75,55,"ハート,3,緑,中同色","丸,2,赤,中無","三角,1,紫,中白"
38,76,63,"ハート,3,緑,中同色","丸,3,赤,中無","三角,3,紫,中白"
38,77,62,"ハート,3,緑,中同色","三角,2,赤,中無","丸,1,紫,中白"
38,78,61,"ハート,3,緑,中同色","ハート,1,赤,中無","ハート,2,紫,中白"
38,79,60,"ハート,3,緑,中同色","ハート,2,赤,中無","ハート,1,紫,中白"
38,80,59,"ハート,3,緑,中同色","丸,1,赤,中無","三角,2,紫,中白"
38,81,58,"ハート,3,緑,中同色","三角,3,赤,中無","丸,3,紫,中白"
39,40,44,"丸,2,緑,中同色","丸,3,緑,中同色","丸,1,緑,中同色"
39,41,43,"丸,2,緑,中同色","三角,2,緑,中同色","ハート,2,緑,中同色"
39,42,45,"丸,2,緑,中同色","ハート,1,緑,中同色","三角,3,緑,中同色"
39,43,41,"丸,2,緑,中同色","ハート,2,緑,中同色","三角,2,緑,中同色"
39,44,40,"丸,2,緑,中同色","丸,1,緑,中同色","丸,3,緑,中同色"
39,45,42,"丸,2,緑,中同色","三角,3,緑,中同色","ハート,1,緑,中同色"
39,46,2,"丸,2,緑,中同色","三角,1,紫,中無","ハート,3,赤,中白"
39,47,1,"丸,2,緑,中同色","ハート,3,紫,中無","三角,1,赤,中白"
39,48,3,"丸,2,緑,中同色","丸,2,紫,中無","丸,2,赤,中白"
39,49,8,"丸,2,緑,中同色","丸,3,紫,中無","丸,1,赤,中白"
39,50,7,"丸,2,緑,中同色","三角,2,紫,中無","ハート,2,赤,中白"
39,51,9,"丸,2,緑,中同色","ハート,1,紫,中無","三角,3,赤,中白"
